"run_id","model","eval_request","epoch","map50","map50_95","precision","recall","box_loss","cls_loss","dfl_loss","moe_loss"
"ebm62hkt","v0.1-N","default","1","2.08E-06","1.26E-06","6.99E-05","0.000107","5.566","6.079","4.35","1.175"
"ebm62hkt","v0.1-N","default","2","0.0263","0.00943","0.0419","0.126","3.94","3.792","2.602","0.9986"
"ebm62hkt","v0.1-N","default","3","0.0551","0.0239","0.3","0.128","2.631","2.344","1.401","0.9993"
"ebm62hkt","v0.1-N","default","4","0.0763","0.0367","0.239","0.139","2.333","2.034","1.246","0.9982"
"ebm62hkt","v0.1-N","default","5","0.0976","0.0473","0.187","0.16","2.191","1.87","1.178","0.9984"
"ebm62hkt","v0.1-N","default","6","0.102","0.0492","0.184","0.168","2.08","1.753","1.141","0.9968"
"ebm62hkt","v0.1-N","default","7","0.126","0.0615","0.252","0.188","2.017","1.679","1.118","0.9961"
"ebm62hkt","v0.1-N","default","8","0.133","0.0661","0.232","0.207","1.956","1.608","1.098","0.9977"
"ebm62hkt","v0.1-N","default","9","0.146","0.0747","0.331","0.214","1.908","1.552","1.079","0.9966"
"ebm62hkt","v0.1-N","default","10","0.155","0.0804","0.347","0.212","1.886","1.516","1.062","0.9966"
"ebm62hkt","v0.1-N","default","11","0.164","0.0842","0.267","0.215","1.863","1.49","1.055","0.9975"
"ebm62hkt","v0.1-N","default","12","0.158","0.0802","0.252","0.222","1.839","1.461","1.045","0.9979"
"ebm62hkt","v0.1-N","default","13","0.187","0.0961","0.391","0.236","1.81","1.429","1.038","0.9971"
"ebm62hkt","v0.1-N","default","14","0.197","0.104","0.307","0.251","1.825","1.429","1.028","0.998"
"ebm62hkt","v0.1-N","default","15","0.194","0.102","0.306","0.242","1.8","1.414","1.022","0.9982"
"ebm62hkt","v0.1-N","default","16","0.192","0.102","0.315","0.242","1.796","1.408","1.014","0.9981"
"ebm62hkt","v0.1-N","default","17","0.205","0.11","0.321","0.25","1.778","1.384","1.007","0.9992"
"ebm62hkt","v0.1-N","default","18","0.21","0.111","0.318","0.255","1.764","1.376","1.003","0.9986"
"ebm62hkt","v0.1-N","default","19","0.21","0.112","0.337","0.261","1.753","1.363","0.9964","0.9991"
"ebm62hkt","v0.1-N","default","20","0.223","0.122","0.355","0.266","1.754","1.355","0.9944","0.9987"
"ebm62hkt","v0.1-N","default","21","0.226","0.122","0.338","0.272","1.737","1.326","0.9886","0.9992"
"ebm62hkt","v0.1-N","default","22","0.23","0.125","0.332","0.275","1.718","1.321","0.9873","0.9992"
"ebm62hkt","v0.1-N","default","23","0.235","0.128","0.349","0.282","1.721","1.313","0.9831","0.9994"
"ebm62hkt","v0.1-N","default","24","0.242","0.13","0.359","0.279","1.696","1.293","0.9813","0.9993"
"ebm62hkt","v0.1-N","default","25","0.242","0.132","0.379","0.277","1.699","1.294","0.977","0.9998"
"ebm62hkt","v0.1-N","default","26","0.244","0.132","0.368","0.281","1.703","1.284","0.9726","0.9996"
"ebm62hkt","v0.1-N","default","27","0.244","0.132","0.361","0.283","1.688","1.275","0.9694","0.9995"
"ebm62hkt","v0.1-N","default","28","0.245","0.134","0.359","0.288","1.672","1.261","0.9682","0.9996"
"ebm62hkt","v0.1-N","default","29","0.253","0.138","0.383","0.29","1.677","1.26","0.9662","0.9999"
"ebm62hkt","v0.1-N","default","30","0.254","0.139","0.382","0.289","1.668","1.257","0.9669","1"
"ebm62hkt","v0.1-N","default","31","0.251","0.137","0.376","0.298","1.673","1.25","0.9632","1"
"ebm62hkt","v0.1-N","default","32","0.257","0.141","0.383","0.291","1.664","1.237","0.9637","0.9995"
"ebm62hkt","v0.1-N","default","33","0.257","0.142","0.375","0.3","1.666","1.235","0.9579","0.9998"
"ebm62hkt","v0.1-N","default","34","0.26","0.142","0.381","0.301","1.653","1.228","0.9585","1"
"ebm62hkt","v0.1-N","default","35","0.266","0.147","0.379","0.307","1.64","1.222","0.9581","1"
"ebm62hkt","v0.1-N","default","36","0.264","0.147","0.384","0.306","1.633","1.214","0.9566","1"
"ebm62hkt","v0.1-N","default","37","0.27","0.149","0.389","0.307","1.63","1.206","0.9536","0.9997"
"ebm62hkt","v0.1-N","default","38","0.273","0.15","0.395","0.308","1.627","1.203","0.9508","0.9999"
"ebm62hkt","v0.1-N","default","39","0.27","0.148","0.386","0.303","1.622","1.2","0.9521","0.9999"
"ebm62hkt","v0.1-N","default","40","0.273","0.15","0.391","0.315","1.617","1.194","0.9515","0.9999"
"ebm62hkt","v0.1-N","default","41","0.274","0.152","0.391","0.312","1.611","1.186","0.9481","1"
"ebm62hkt","v0.1-N","default","42","0.276","0.153","0.403","0.311","1.615","1.191","0.9481","1"
"ebm62hkt","v0.1-N","default","43","0.279","0.154","0.386","0.314","1.619","1.187","0.9448","0.9995"
"ebm62hkt","v0.1-N","default","44","0.281","0.155","0.401","0.316","1.605","1.175","0.9454","1"
"ebm62hkt","v0.1-N","default","45","0.285","0.157","0.406","0.318","1.595","1.164","0.9418","1"
"ebm62hkt","v0.1-N","default","46","0.285","0.157","0.408","0.314","1.598","1.166","0.9416","0.9995"
"ebm62hkt","v0.1-N","default","47","0.287","0.16","0.412","0.316","1.595","1.164","0.9419","0.9999"
"ebm62hkt","v0.1-N","default","48","0.288","0.16","0.413","0.32","1.599","1.164","0.94","1"
"ebm62hkt","v0.1-N","default","49","0.287","0.159","0.408","0.322","1.58","1.151","0.9409","0.9999"
"ebm62hkt","v0.1-N","default","50","0.29","0.162","0.408","0.326","1.582","1.15","0.9392","1"
"ebm62hkt","v0.1-N","default","51","0.288","0.161","0.406","0.325","1.585","1.152","0.9389","0.9995"
"ebm62hkt","v0.1-N","default","52","0.288","0.161","0.411","0.324","1.588","1.152","0.9377","1"
"ebm62hkt","v0.1-N","default","53","0.291","0.162","0.415","0.321","1.577","1.141","0.9369","1"
"ebm62hkt","v0.1-N","default","54","0.291","0.163","0.416","0.328","1.573","1.144","0.9354","0.9995"
"ebm62hkt","v0.1-N","default","55","0.294","0.164","0.416","0.327","1.571","1.133","0.9331","1"
"ebm62hkt","v0.1-N","default","56","0.295","0.166","0.418","0.327","1.578","1.133","0.9337","1"
"ebm62hkt","v0.1-N","default","57","0.295","0.166","0.429","0.322","1.566","1.129","0.9335","0.9996"
"ebm62hkt","v0.1-N","default","58","0.297","0.167","0.424","0.327","1.566","1.124","0.9319","1.001"
"ebm62hkt","v0.1-N","default","59","0.296","0.166","0.413","0.331","1.562","1.124","0.9322","0.9998"
"ebm62hkt","v0.1-N","default","60","0.3","0.169","0.427","0.328","1.556","1.122","0.9311","1"
"ebm62hkt","v0.1-N","default","61","0.299","0.168","0.423","0.332","1.557","1.121","0.9317","0.9996"
"ebm62hkt","v0.1-N","default","62","0.3","0.167","0.441","0.327","1.55","1.112","0.9298","1"
"ebm62hkt","v0.1-N","default","63","0.299","0.168","0.43","0.331","1.56","1.116","0.9293","1"
"ebm62hkt","v0.1-N","default","64","0.301","0.17","0.437","0.332","1.552","1.11","0.928","0.9998"
"ebm62hkt","v0.1-N","default","65","0.304","0.171","0.44","0.334","1.551","1.111","0.9288","1"
"ebm62hkt","v0.1-N","default","66","0.304","0.171","0.424","0.337","1.556","1.11","0.9274","1"
"ebm62hkt","v0.1-N","default","67","0.305","0.171","0.429","0.336","1.545","1.102","0.9253","0.9995"
"ebm62hkt","v0.1-N","default","68","0.304","0.171","0.438","0.333","1.542","1.099","0.928","1"
"ebm62hkt","v0.1-N","default","69","0.306","0.173","0.434","0.332","1.536","1.092","0.9252","0.9996"
"ebm62hkt","v0.1-N","default","70","0.309","0.174","0.446","0.331","1.531","1.085","0.9215","1"
"ebm62hkt","v0.1-N","default","71","0.307","0.173","0.438","0.333","1.538","1.091","0.9236","1"
"ebm62hkt","v0.1-N","default","72","0.307","0.174","0.436","0.337","1.531","1.086","0.9218","1"
"ebm62hkt","v0.1-N","default","73","0.31","0.175","0.445","0.335","1.535","1.088","0.9218","1"
"ebm62hkt","v0.1-N","default","74","0.307","0.175","0.439","0.336","1.528","1.084","0.9203","0.9997"
"ebm62hkt","v0.1-N","default","75","0.308","0.175","0.436","0.337","1.531","1.086","0.9224","1"
"ebm62hkt","v0.1-N","default","76","0.311","0.176","0.45","0.331","1.539","1.088","0.9213","0.9995"
"ebm62hkt","v0.1-N","default","77","0.312","0.176","0.454","0.335","1.535","1.084","0.9179","1.001"
"ebm62hkt","v0.1-N","default","78","0.311","0.176","0.447","0.334","1.519","1.076","0.9189","0.9995"
"ebm62hkt","v0.1-N","default","79","0.311","0.176","0.449","0.333","1.521","1.071","0.9207","1"
"ebm62hkt","v0.1-N","default","80","0.31","0.177","0.442","0.336","1.514","1.068","0.9176","0.9999"
"ebm62hkt","v0.1-N","default","81","0.311","0.176","0.442","0.338","1.52","1.075","0.919","1"
"ebm62hkt","v0.1-N","default","82","0.311","0.176","0.442","0.338","1.523","1.073","0.9173","0.9995"
"ebm62hkt","v0.1-N","default","83","0.312","0.177","0.446","0.336","1.517","1.071","0.9178","0.9998"
"ebm62hkt","v0.1-N","default","84","0.312","0.177","0.438","0.34","1.512","1.067","0.9173","1.001"
"ebm62hkt","v0.1-N","default","85","0.313","0.178","0.445","0.338","1.528","1.074","0.9159","0.9999"
"ebm62hkt","v0.1-N","default","86","0.315","0.178","0.456","0.331","1.51","1.058","0.9148","0.9998"
"ebm62hkt","v0.1-N","default","87","0.314","0.179","0.442","0.339","1.511","1.06","0.9152","1"
"ebm62hkt","v0.1-N","default","88","0.314","0.179","0.445","0.339","1.501","1.056","0.9131","1"
"ebm62hkt","v0.1-N","default","89","0.314","0.18","0.449","0.339","1.507","1.056","0.9155","0.9998"
"ebm62hkt","v0.1-N","default","90","0.315","0.181","0.448","0.341","1.515","1.062","0.9161","1"
"ebm62hkt","v0.1-N","default","91","0.317","0.181","0.444","0.341","1.515","1.056","0.9109","1"
"ebm62hkt","v0.1-N","default","92","0.317","0.182","0.449","0.341","1.512","1.057","0.9122","0.9999"
"ebm62hkt","v0.1-N","default","93","0.318","0.182","0.45","0.345","1.514","1.057","0.9137","0.9998"
"ebm62hkt","v0.1-N","default","94","0.318","0.181","0.448","0.346","1.505","1.051","0.9102","1"
"ebm62hkt","v0.1-N","default","95","0.318","0.182","0.441","0.347","1.504","1.05","0.9118","0.9999"
"ebm62hkt","v0.1-N","default","96","0.318","0.182","0.456","0.342","1.502","1.045","0.9112","1"
"ebm62hkt","v0.1-N","default","97","0.319","0.182","0.46","0.34","1.503","1.047","0.9111","0.9996"
"ebm62hkt","v0.1-N","default","98","0.32","0.182","0.452","0.343","1.497","1.047","0.9113","1"
"ebm62hkt","v0.1-N","default","99","0.32","0.183","0.456","0.34","1.504","1.042","0.9107","0.9997"
"ebm62hkt","v0.1-N","default","100","0.32","0.184","0.447","0.346","1.486","1.033","0.9085","1"
"ebm62hkt","v0.1-N","default","101","0.322","0.184","0.451","0.347","1.506","1.046","0.9088","1"
"ebm62hkt","v0.1-N","default","102","0.323","0.185","0.452","0.345","1.495","1.039","0.9099","0.9999"
"ebm62hkt","v0.1-N","default","103","0.323","0.185","0.463","0.343","1.497","1.04","0.9097","1"
"ebm62hkt","v0.1-N","default","104","0.323","0.185","0.463","0.34","1.5","1.044","0.9104","0.9999"
"ebm62hkt","v0.1-N","default","105","0.324","0.186","0.469","0.337","1.49","1.036","0.9096","0.9998"
"ebm62hkt","v0.1-N","default","106","0.323","0.185","0.461","0.342","1.483","1.029","0.907","0.9999"
"ebm62hkt","v0.1-N","default","107","0.323","0.185","0.458","0.341","1.495","1.037","0.9072","1"
"ebm62hkt","v0.1-N","default","108","0.322","0.185","0.456","0.339","1.493","1.035","0.9079","1"
"ebm62hkt","v0.1-N","default","109","0.322","0.185","0.458","0.339","1.491","1.029","0.9049","0.9998"
"ebm62hkt","v0.1-N","default","110","0.323","0.185","0.457","0.341","1.481","1.029","0.9064","1"
"ebm62hkt","v0.1-N","default","111","0.323","0.185","0.464","0.339","1.48","1.03","0.9085","1"
"ebm62hkt","v0.1-N","default","112","0.325","0.186","0.467","0.34","1.493","1.032","0.9076","1"
"ebm62hkt","v0.1-N","default","113","0.325","0.186","0.462","0.343","1.488","1.031","0.9043","0.9996"
"ebm62hkt","v0.1-N","default","114","0.326","0.186","0.462","0.345","1.485","1.024","0.9029","1"
"ebm62hkt","v0.1-N","default","115","0.326","0.187","0.457","0.347","1.481","1.023","0.9044","0.9999"
"ebm62hkt","v0.1-N","default","116","0.326","0.187","0.459","0.347","1.475","1.016","0.9039","1"
"ebm62hkt","v0.1-N","default","117","0.327","0.187","0.459","0.345","1.48","1.021","0.9032","0.9997"
"ebm62hkt","v0.1-N","default","118","0.328","0.188","0.463","0.345","1.486","1.022","0.9037","1.001"
"ebm62hkt","v0.1-N","default","119","0.328","0.188","0.464","0.348","1.479","1.018","0.9037","0.9997"
"ebm62hkt","v0.1-N","default","120","0.328","0.188","0.456","0.35","1.483","1.016","0.9038","1"
"ebm62hkt","v0.1-N","default","121","0.329","0.188","0.463","0.347","1.473","1.012","0.9024","0.9995"
"ebm62hkt","v0.1-N","default","122","0.329","0.188","0.464","0.345","1.479","1.019","0.904","0.9997"
"ebm62hkt","v0.1-N","default","123","0.33","0.188","0.461","0.347","1.469","1.009","0.9011","1"
"ebm62hkt","v0.1-N","default","124","0.33","0.189","0.466","0.346","1.47","1.012","0.8997","1"
"ebm62hkt","v0.1-N","default","125","0.33","0.188","0.47","0.346","1.47","1.013","0.9029","1"
"ebm62hkt","v0.1-N","default","126","0.33","0.188","0.469","0.349","1.473","1.013","0.9015","1"
"ebm62hkt","v0.1-N","default","127","0.33","0.189","0.469","0.349","1.469","1.004","0.8994","0.9999"
"ebm62hkt","v0.1-N","default","128","0.329","0.189","0.469","0.348","1.472","1.006","0.8992","1"
"ebm62hkt","v0.1-N","default","129","0.33","0.189","0.469","0.347","1.473","1.003","0.9002","0.9996"
"ebm62hkt","v0.1-N","default","130","0.33","0.189","0.464","0.348","1.469","1.003","0.9004","1"
"ebm62hkt","v0.1-N","default","131","0.33","0.189","0.471","0.347","1.461","0.9994","0.8977","0.9999"
"ebm62hkt","v0.1-N","default","132","0.329","0.189","0.469","0.347","1.466","1.004","0.8992","1"
"ebm62hkt","v0.1-N","default","133","0.33","0.189","0.463","0.351","1.465","0.9955","0.8981","1"
"ebm62hkt","v0.1-N","default","134","0.33","0.189","0.466","0.346","1.466","0.9998","0.8999","0.9997"
"ebm62hkt","v0.1-N","default","135","0.331","0.189","0.465","0.346","1.462","0.9959","0.8965","1"
"ebm62hkt","v0.1-N","default","136","0.33","0.189","0.465","0.348","1.456","0.9905","0.8971","1"
"ebm62hkt","v0.1-N","default","137","0.33","0.189","0.457","0.35","1.458","0.9931","0.8976","0.9999"
"ebm62hkt","v0.1-N","default","138","0.331","0.189","0.463","0.349","1.457","0.9925","0.8969","1"
"ebm62hkt","v0.1-N","default","139","0.33","0.189","0.464","0.347","1.459","0.9899","0.8975","0.9997"
"ebm62hkt","v0.1-N","default","140","0.33","0.189","0.462","0.348","1.459","0.9895","0.8979","1"
"ebm62hkt","v0.1-N","default","141","0.33","0.189","0.466","0.347","1.459","0.9916","0.8974","1"
"ebm62hkt","v0.1-N","default","142","0.331","0.189","0.463","0.349","1.455","0.9894","0.898","1"
"ebm62hkt","v0.1-N","default","143","0.331","0.189","0.465","0.348","1.456","0.9871","0.8966","0.9994"
"ebm62hkt","v0.1-N","default","144","0.33","0.189","0.469","0.346","1.454","0.989","0.8954","0.9998"
"ebm62hkt","v0.1-N","default","145","0.331","0.189","0.466","0.348","1.451","0.9847","0.8967","1"
"ebm62hkt","v0.1-N","default","146","0.331","0.189","0.469","0.347","1.449","0.9837","0.8953","1"
"ebm62hkt","v0.1-N","default","147","0.332","0.19","0.469","0.346","1.451","0.9828","0.8953","0.9999"
"ebm62hkt","v0.1-N","default","148","0.331","0.19","0.467","0.347","1.449","0.9783","0.8946","1"
"ebm62hkt","v0.1-N","default","149","0.331","0.19","0.465","0.347","1.446","0.9757","0.8948","1"
"ebm62hkt","v0.1-N","default","150","0.331","0.19","0.465","0.347","1.45","0.978","0.8944","0.9997"
"ebm62hkt","v0.1-N","default","151","0.331","0.189","0.466","0.348","1.447","0.9812","0.8931","1"
"ebm62hkt","v0.1-N","default","152","0.331","0.19","0.464","0.349","1.45","0.9767","0.8932","1"
"ebm62hkt","v0.1-N","default","153","0.331","0.19","0.457","0.353","1.442","0.9698","0.8942","0.9997"
"ebm62hkt","v0.1-N","default","154","0.331","0.189","0.458","0.352","1.442","0.9742","0.8923","1"
"ebm62hkt","v0.1-N","default","155","0.331","0.189","0.458","0.352","1.437","0.9692","0.8941","1"
"ebm62hkt","v0.1-N","default","156","0.331","0.19","0.463","0.349","1.447","0.9721","0.8922","1"
"ebm62hkt","v0.1-N","default","157","0.331","0.19","0.463","0.35","1.439","0.9644","0.8908","0.9996"
"ebm62hkt","v0.1-N","default","158","0.331","0.189","0.464","0.351","1.435","0.9667","0.8919","1"
"ebm62hkt","v0.1-N","default","159","0.331","0.19","0.463","0.35","1.439","0.9661","0.893","0.9995"
"ebm62hkt","v0.1-N","default","160","0.332","0.19","0.464","0.351","1.435","0.9653","0.8931","0.9999"
"ebm62hkt","v0.1-N","default","161","0.332","0.19","0.458","0.354","1.442","0.9684","0.8913","1"
"ebm62hkt","v0.1-N","default","162","0.332","0.19","0.458","0.354","1.436","0.9628","0.8911","1"
"ebm62hkt","v0.1-N","default","163","0.332","0.19","0.46","0.353","1.44","0.9651","0.892","0.9998"
"ebm62hkt","v0.1-N","default","164","0.332","0.19","0.462","0.353","1.433","0.9597","0.8901","1"
"ebm62hkt","v0.1-N","default","165","0.333","0.19","0.458","0.355","1.435","0.9591","0.8914","0.9995"
"ebm62hkt","v0.1-N","default","166","0.332","0.19","0.457","0.356","1.429","0.9586","0.8898","1"
"ebm62hkt","v0.1-N","default","167","0.333","0.19","0.458","0.356","1.425","0.9556","0.8914","1"
"ebm62hkt","v0.1-N","default","168","0.333","0.19","0.457","0.357","1.438","0.9598","0.8904","1"
"ebm62hkt","v0.1-N","default","169","0.333","0.19","0.454","0.357","1.436","0.9583","0.8898","0.9999"
"ebm62hkt","v0.1-N","default","170","0.333","0.19","0.454","0.357","1.418","0.9489","0.8905","1"
"ebm62hkt","v0.1-N","default","171","0.333","0.19","0.452","0.358","1.432","0.9553","0.8903","0.9994"
"ebm62hkt","v0.1-N","default","172","0.333","0.19","0.453","0.358","1.422","0.9502","0.8911","1.001"
"ebm62hkt","v0.1-N","default","173","0.333","0.19","0.455","0.357","1.429","0.9515","0.8893","0.9999"
"ebm62hkt","v0.1-N","default","174","0.333","0.19","0.454","0.357","1.426","0.9499","0.8895","0.9997"
"ebm62hkt","v0.1-N","default","175","0.333","0.19","0.455","0.356","1.426","0.948","0.8898","1.001"
"ebm62hkt","v0.1-N","default","176","0.333","0.19","0.455","0.356","1.426","0.9512","0.8892","0.9996"
"ebm62hkt","v0.1-N","default","177","0.333","0.19","0.458","0.356","1.425","0.9466","0.8883","1"
"ebm62hkt","v0.1-N","default","178","0.333","0.19","0.458","0.355","1.421","0.9439","0.8888","1"
"ebm62hkt","v0.1-N","default","179","0.333","0.191","0.458","0.355","1.42","0.9448","0.8882","0.9997"
"ebm62hkt","v0.1-N","default","180","0.334","0.191","0.46","0.356","1.417","0.942","0.8875","1"
"ebm62hkt","v0.1-N","default","181","0.333","0.19","0.458","0.355","1.425","0.9443","0.8881","1"
"ebm62hkt","v0.1-N","default","182","0.334","0.19","0.459","0.355","1.42","0.9441","0.8885","1"
"ebm62hkt","v0.1-N","default","183","0.334","0.19","0.459","0.355","1.422","0.9416","0.8881","1"
"ebm62hkt","v0.1-N","default","184","0.334","0.19","0.458","0.356","1.418","0.9384","0.8885","0.9995"
"ebm62hkt","v0.1-N","default","185","0.333","0.19","0.458","0.356","1.417","0.9348","0.8868","1"
"ebm62hkt","v0.1-N","default","186","0.333","0.19","0.457","0.356","1.414","0.9373","0.8876","0.9994"
"ebm62hkt","v0.1-N","default","187","0.333","0.19","0.455","0.358","1.408","0.9325","0.8861","1"
"ebm62hkt","v0.1-N","default","188","0.333","0.19","0.455","0.358","1.41","0.9337","0.8875","1"
"ebm62hkt","v0.1-N","default","189","0.333","0.19","0.454","0.357","1.411","0.9341","0.8856","0.9997"
"ebm62hkt","v0.1-N","default","190","0.333","0.19","0.455","0.357","1.412","0.9315","0.8879","1"
"ebm62hkt","v0.1-N","default","191","0.334","0.19","0.457","0.357","1.407","0.9285","0.8873","0.9999"
"ebm62hkt","v0.1-N","default","192","0.334","0.19","0.454","0.359","1.405","0.9271","0.887","1"
"ebm62hkt","v0.1-N","default","193","0.333","0.19","0.456","0.358","1.417","0.9344","0.8855","0.9997"
"ebm62hkt","v0.1-N","default","194","0.334","0.19","0.455","0.359","1.41","0.9277","0.8866","1"
"ebm62hkt","v0.1-N","default","195","0.334","0.19","0.458","0.358","1.406","0.9251","0.8848","1"
"ebm62hkt","v0.1-N","default","196","0.334","0.19","0.458","0.358","1.41","0.9273","0.8843","0.9999"
"ebm62hkt","v0.1-N","default","197","0.334","0.19","0.457","0.358","1.406","0.9273","0.8856","1"
"ebm62hkt","v0.1-N","default","198","0.334","0.19","0.456","0.359","1.408","0.9225","0.8836","0.9994"
"ebm62hkt","v0.1-N","default","199","0.334","0.19","0.457","0.358","1.406","0.9231","0.8825","1"
"ebm62hkt","v0.1-N","default","200","0.334","0.19","0.457","0.358","1.402","0.922","0.8839","1"
"ebm62hkt","v0.1-N","default","201","0.334","0.19","0.459","0.358","1.4","0.9189","0.8839","1"
"ebm62hkt","v0.1-N","default","202","0.334","0.19","0.461","0.357","1.394","0.9154","0.884","1"
"ebm62hkt","v0.1-N","default","203","0.334","0.19","0.462","0.356","1.406","0.9191","0.8833","1"
"ebm62hkt","v0.1-N","default","204","0.334","0.19","0.462","0.356","1.398","0.918","0.8839","0.9995"
"ebm62hkt","v0.1-N","default","205","0.334","0.191","0.462","0.356","1.397","0.915","0.8853","0.9998"
"ebm62hkt","v0.1-N","default","206","0.334","0.191","0.463","0.356","1.401","0.9138","0.8824","1"
"ebm62hkt","v0.1-N","default","207","0.334","0.191","0.463","0.355","1.398","0.9123","0.8829","1"
"ebm62hkt","v0.1-N","default","208","0.334","0.191","0.465","0.354","1.395","0.9116","0.8842","1"
"ebm62hkt","v0.1-N","default","209","0.334","0.191","0.463","0.355","1.402","0.9163","0.8841","0.9998"
"ebm62hkt","v0.1-N","default","210","0.334","0.191","0.465","0.354","1.394","0.91","0.8818","1"
"ebm62hkt","v0.1-N","default","211","0.334","0.191","0.465","0.354","1.399","0.9107","0.8826","1"
"ebm62hkt","v0.1-N","default","212","0.334","0.191","0.465","0.354","1.389","0.9049","0.8831","0.9996"
"ebm62hkt","v0.1-N","default","213","0.334","0.191","0.465","0.353","1.392","0.9094","0.8821","1"
"ebm62hkt","v0.1-N","default","214","0.334","0.191","0.464","0.354","1.388","0.9052","0.8808","0.9997"
"ebm62hkt","v0.1-N","default","215","0.334","0.191","0.465","0.354","1.394","0.9066","0.8818","0.9998"
"ebm62hkt","v0.1-N","default","216","0.334","0.191","0.465","0.353","1.392","0.908","0.8825","1"
"ebm62hkt","v0.1-N","default","217","0.334","0.191","0.464","0.353","1.388","0.8999","0.8808","1"
"ebm62hkt","v0.1-N","default","218","0.334","0.191","0.464","0.353","1.387","0.8998","0.8796","0.9998"
"ebm62hkt","v0.1-N","default","219","0.334","0.191","0.463","0.354","1.387","0.9019","0.8822","1"
"ebm62hkt","v0.1-N","default","220","0.334","0.191","0.464","0.354","1.388","0.9006","0.8808","0.9998"
"ebm62hkt","v0.1-N","default","221","0.334","0.191","0.464","0.354","1.383","0.8957","0.8823","1"
"ebm62hkt","v0.1-N","default","222","0.334","0.191","0.463","0.355","1.389","0.8995","0.8808","1"
"ebm62hkt","v0.1-N","default","223","0.334","0.191","0.465","0.354","1.378","0.8944","0.8802","1"
"ebm62hkt","v0.1-N","default","224","0.334","0.191","0.463","0.354","1.383","0.8945","0.88","1"
"ebm62hkt","v0.1-N","default","225","0.334","0.191","0.465","0.353","1.383","0.8935","0.8796","0.9999"
"ebm62hkt","v0.1-N","default","226","0.334","0.191","0.463","0.354","1.381","0.8899","0.8777","0.9998"
"ebm62hkt","v0.1-N","default","227","0.335","0.191","0.464","0.354","1.379","0.8905","0.8791","0.9999"
"ebm62hkt","v0.1-N","default","228","0.334","0.191","0.463","0.354","1.386","0.8967","0.8785","1"
"ebm62hkt","v0.1-N","default","229","0.334","0.191","0.468","0.353","1.378","0.886","0.8792","0.9999"
"ebm62hkt","v0.1-N","default","230","0.334","0.191","0.468","0.352","1.371","0.8882","0.8793","0.9999"
"ebm62hkt","v0.1-N","default","231","0.334","0.191","0.467","0.353","1.386","0.8914","0.8783","1"
"ebm62hkt","v0.1-N","default","232","0.334","0.191","0.466","0.354","1.378","0.8852","0.8793","0.9997"
"ebm62hkt","v0.1-N","default","233","0.334","0.191","0.467","0.354","1.382","0.8877","0.8782","1.001"
"ebm62hkt","v0.1-N","default","234","0.335","0.191","0.468","0.354","1.376","0.8839","0.8776","0.9994"
"ebm62hkt","v0.1-N","default","235","0.335","0.191","0.468","0.353","1.379","0.887","0.8769","1"
"ebm62hkt","v0.1-N","default","236","0.335","0.191","0.468","0.353","1.371","0.8814","0.8777","1"
"ebm62hkt","v0.1-N","default","237","0.335","0.191","0.469","0.353","1.372","0.8789","0.8783","0.9995"
"ebm62hkt","v0.1-N","default","238","0.335","0.191","0.469","0.352","1.378","0.8861","0.8773","1"
"ebm62hkt","v0.1-N","default","239","0.335","0.191","0.471","0.352","1.377","0.8823","0.8784","1"
"ebm62hkt","v0.1-N","default","240","0.335","0.192","0.471","0.352","1.372","0.8801","0.877","1"
"ebm62hkt","v0.1-N","default","241","0.335","0.192","0.473","0.351","1.371","0.877","0.8761","0.9998"
"ebm62hkt","v0.1-N","default","242","0.335","0.192","0.474","0.35","1.37","0.8748","0.8759","1"
"ebm62hkt","v0.1-N","default","243","0.335","0.192","0.474","0.35","1.368","0.8749","0.8759","1"
"ebm62hkt","v0.1-N","default","244","0.335","0.191","0.473","0.35","1.369","0.8736","0.8775","1"
"ebm62hkt","v0.1-N","default","245","0.335","0.191","0.473","0.35","1.373","0.8754","0.876","0.9994"
"ebm62hkt","v0.1-N","default","246","0.335","0.191","0.472","0.35","1.366","0.8729","0.8764","1"
"ebm62hkt","v0.1-N","default","247","0.335","0.192","0.473","0.351","1.369","0.8745","0.8762","1"
"ebm62hkt","v0.1-N","default","248","0.335","0.192","0.473","0.351","1.366","0.8707","0.8756","0.9992"
"ebm62hkt","v0.1-N","default","249","0.335","0.192","0.473","0.351","1.362","0.8695","0.8754","1.001"
"ebm62hkt","v0.1-N","default","250","0.335","0.192","0.473","0.351","1.366","0.8688","0.8769","0.9998"
"ebm62hkt","v0.1-N","default","251","0.335","0.192","0.474","0.351","1.36","0.8671","0.876","0.9999"
"ebm62hkt","v0.1-N","default","252","0.335","0.192","0.475","0.35","1.37","0.8723","0.8757","0.9999"
"ebm62hkt","v0.1-N","default","253","0.335","0.192","0.471","0.352","1.361","0.8694","0.8756","1"
"ebm62hkt","v0.1-N","default","254","0.335","0.192","0.475","0.35","1.364","0.8677","0.8758","1"
"ebm62hkt","v0.1-N","default","255","0.335","0.192","0.475","0.351","1.36","0.8655","0.8764","1"
"ebm62hkt","v0.1-N","default","256","0.336","0.192","0.475","0.351","1.359","0.8612","0.8744","0.9997"
"ebm62hkt","v0.1-N","default","257","0.336","0.192","0.472","0.352","1.354","0.8611","0.8738","0.9998"
"ebm62hkt","v0.1-N","default","258","0.336","0.192","0.473","0.352","1.356","0.8564","0.874","1"
